scenario_id,scenario_family,planner_key,arm_id,configuration_identity,kinematics,episodes,success_fraction,collision_fraction,ped_collision_fraction,obstacle_collision_fraction,total_collision_fraction,near_misses_mean,time_to_goal_norm_mean,path_efficiency_mean,snqi_mean,source_row_sha256
francis2023_parallel_traffic,parallel_traffic,predictive_mppi,predictive_mppi,cd25d8be47ea6cfd,differential_drive,30,0.3333,0.1,0.0333,0.0667,0.1,25.7667,0.8309,0.932,-0.3199,b0e5637518bd2f39eaf562357ac8dbfa650c2974f8100383a987722756b18664
francis2023_parallel_traffic,parallel_traffic,risk_dwa,risk_dwa,cd25d8be47ea6cfd,differential_drive,30,0.0,0.4667,0.4,0.0667,0.4667,35.7333,1.0,0.8639,-0.5593,8ad64c11b79e31358a31c460d8d6e5b5e345960f65779c9c4d8dba427bce3ee5
francis2023_parallel_traffic,parallel_traffic,sacadrl,sacadrl,cd25d8be47ea6cfd,differential_drive,30,0.5,0.5,0.3333,0.1667,0.5,21.0333,0.7775,1.0,-0.4591,699f225f094896531f48e583d26352eeb57896bbf08c2ed0786cebdd654abac9
francis2023_parallel_traffic,parallel_traffic,scenario_adaptive_hybrid_orca_v1,scenario_adaptive_hybrid_orca_v1,cd25d8be47ea6cfd,differential_drive,30,1.0,0.0,0.0,0.0,0.0,22.5667,0.3372,1.0,-0.0809,72219c78286aab7309e76bb4ebbd3a0da2bbc6f4d1657f627f07c49b45fce928
francis2023_parallel_traffic,parallel_traffic,scenario_adaptive_hybrid_orca_v2_collision_guard,scenario_adaptive_hybrid_orca_v2_collision_guard,cd25d8be47ea6cfd,differential_drive,30,1.0,0.0,0.0,0.0,0.0,22.5667,0.3372,1.0,-0.0809,7fc72cc986d20dd77597daa0c847742b5be3c2950053bd08a269ce18eb6a76c7
francis2023_parallel_traffic,parallel_traffic,social_force,social_force,cd25d8be47ea6cfd,differential_drive,30,0.0,1.0,1.0,0.0,1.0,13.5333,1.0,0.9817,-0.9961,2a2cd95bb96b8a954eee187b466279b044bb135c33e0fcf71e5c8f6b23519f10
francis2023_parallel_traffic,parallel_traffic,socnav_sampling,socnav_sampling,cd25d8be47ea6cfd,differential_drive,30,0.0333,0.9667,0.1667,0.8,0.9667,2.2,0.9761,1.0,-0.3903,142979012c9b0056dbe443fe14573883f813ce2b5444f156aa6eade8cd9e2b0f
francis2023_pedestrian_obstruction,pedestrian_obstruction,goal,goal,cd25d8be47ea6cfd,differential_drive,30,0.0,1.0,1.0,0.0,1.0,8.2,1.0,1.0,-0.328,1e06cc7bc9c0a1b89b3eaf6b9655124c0e46bb05583da1b16b8f5178e7bd30c2
francis2023_pedestrian_obstruction,pedestrian_obstruction,guarded_ppo,guarded_ppo,cd25d8be47ea6cfd,differential_drive,30,0.0,0.2,0.0,0.2,0.2,19.1333,1.0,1.0,-0.624,96f3cebc398c685db55b2131b4e9eac272c6b4e6d3a59c950abb367b30076385
francis2023_pedestrian_obstruction,pedestrian_obstruction,hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_v3_fast_progress_static_escape,cd25d8be47ea6cfd,differential_drive,30,0.9667,0.0333,0.0333,0.0,0.0333,9.6,0.3224,1.0,0.0035,9611186e27d0df2456f249221017a34a4149bf57ce22f2cf76aceb6b39158f2a
francis2023_pedestrian_obstruction,pedestrian_obstruction,hybrid_rule_v3_fast_progress_static_escape_continuous,hybrid_rule_v3_fast_progress_static_escape_continuous,cd25d8be47ea6cfd,differential_drive,30,1.0,0.0,0.0,0.0,0.0,8.4667,0.3082,1.0,0.0652,46eda6d9f904b98acc38c36724b887b30f28c0f8d6502ebcd198775a4c89944b
francis2023_pedestrian_obstruction,pedestrian_obstruction,orca,orca,cd25d8be47ea6cfd,differential_drive,30,1.0,0.0,0.0,0.0,0.0,10.3667,0.2826,1.0,0.0111,df6ce4747a1fb259891e739846e728b04248af2dfe126bea0cf6bfd94fb55725
francis2023_pedestrian_obstruction,pedestrian_obstruction,ppo,ppo,cd25d8be47ea6cfd,differential_drive,30,1.0,0.0,0.0,0.0,0.0,2.9667,0.2819,1.0,0.0683,67ea761462f4de4de776397de0f43c5fa01c7b54feeb0ef2531027df83594715
francis2023_pedestrian_obstruction,pedestrian_obstruction,prediction_planner,prediction_planner,cd25d8be47ea6cfd,differential_drive,30,0.2667,0.7333,0.7333,0.0,0.7333,24.2,0.8378,1.0,-0.4102,1f1f292c4463f5e89d4c8b5dd9dc4395bf490191a1dc6caf07ab436074f4c964
francis2023_pedestrian_obstruction,pedestrian_obstruction,predictive_mppi,predictive_mppi,cd25d8be47ea6cfd,differential_drive,30,0.4333,0.2,0.2,0.0,0.2,35.2,0.7502,0.9333,-0.326,0057bae4ec30f28595b79b9e580d9be63734f4585fc02a3a0966c96cac967315
francis2023_pedestrian_obstruction,pedestrian_obstruction,risk_dwa,risk_dwa,cd25d8be47ea6cfd,differential_drive,30,0.0,0.4,0.4,0.0,0.4,22.3,1.0,0.8488,-0.4838,bb37a59a920b153dddadf74d3e966a6b24c8eb93309284d6ef84f60bec57bdcb
francis2023_pedestrian_obstruction,pedestrian_obstruction,sacadrl,sacadrl,cd25d8be47ea6cfd,differential_drive,30,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,-0.7271,2f58bb544dba20c30f95b14d8c32388a18e4764b59adbdd4bfca862f02fccc45
francis2023_pedestrian_obstruction,pedestrian_obstruction,scenario_adaptive_hybrid_orca_v1,scenario_adaptive_hybrid_orca_v1,cd25d8be47ea6cfd,differential_drive,30,0.9667,0.0333,0.0333,0.0,0.0333,9.6,0.3224,1.0,0.0035,7b2fbf56769c82b2168eeb7da05d21731e38644b914ec907a2152ab6e7c92630
francis2023_pedestrian_obstruction,pedestrian_obstruction,scenario_adaptive_hybrid_orca_v2_collision_guard,scenario_adaptive_hybrid_orca_v2_collision_guard,cd25d8be47ea6cfd,differential_drive,30,0.9667,0.0333,0.0333,0.0,0.0333,9.6,0.3224,1.0,0.0035,4097c1aafa12f3e997cd1bf1e4543804fc7a7cf7e9af9834062c3e37c9077cf7
francis2023_pedestrian_obstruction,pedestrian_obstruction,social_force,social_force,cd25d8be47ea6cfd,differential_drive,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6336,-0.8053,eb9cd44282f9ac76a847a003e772005a8d41875e2798bc668e0207273d53b5c5
francis2023_pedestrian_obstruction,pedestrian_obstruction,socnav_sampling,socnav_sampling,cd25d8be47ea6cfd,differential_drive,30,0.0,1.0,1.0,0.0,1.0,3.2,1.0,1.0,-0.2511,44d02f1cfe57d8b79a6d89d1f7f153b7b6865f4acbd57fc2a4a9a7629726f630
francis2023_pedestrian_overtaking,pedestrian_overtaking,goal,goal,cd25d8be47ea6cfd,differential_drive,30,1.0,0.0,0.0,0.0,0.0,0.0,0.5381,1.0,0.1291,6f1e9f86dccd0f427c7ca69e311be3a468ca5e63afab35d8d166846340b5a0fa
francis2023_pedestrian_overtaking,pedestrian_overtaking,guarded_ppo,guarded_ppo,cd25d8be47ea6cfd,differential_drive,30,1.0,0.0,0.0,0.0,0.0,0.0,0.2799,1.0,0.1504,416adee656acfe1c1748c39353ed0350db7a0e6d4d0b6781ac2400e61a6a4de8
francis2023_pedestrian_overtaking,pedestrian_overtaking,hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_v3_fast_progress_static_escape,cd25d8be47ea6cfd,differential_drive,30,1.0,0.0,0.0,0.0,0.0,0.0,0.2846,1.0,0.1501,488976c48efacebcfc64287fe4a1e02a06ad5755832c188b53ca9c03fd1efb93
francis2023_pedestrian_overtaking,pedestrian_overtaking,hybrid_rule_v3_fast_progress_static_escape_continuous,hybrid_rule_v3_fast_progress_static_escape_continuous,cd25d8be47ea6cfd,differential_drive,30,1.0,0.0,0.0,0.0,0.0,0.0,0.2889,1.0,0.1407,39cdd6cbf376a74c161cd89cd8ff4deaae28f6bab08b260e39ae2596cddc4431
francis2023_pedestrian_overtaking,pedestrian_overtaking,orca,orca,cd25d8be47ea6cfd,differential_drive,30,1.0,0.0,0.0,0.0,0.0,0.0,0.2803,1.0,0.1504,04e1625d87cf749ade3e3cf71470cee7196fbcdd8d28db3d6251df0800074f47
francis2023_pedestrian_overtaking,pedestrian_overtaking,ppo,ppo,cd25d8be47ea6cfd,differential_drive,30,1.0,0.0,0.0,0.0,0.0,0.0,0.2821,1.0,0.1179,a318ef5ff66ee83adca71bfaa16632759d8ab4a9c674a92f18a6176d8bce5912
francis2023_pedestrian_overtaking,pedestrian_overtaking,prediction_planner,prediction_planner,cd25d8be47ea6cfd,differential_drive,30,0.9667,0.0333,0.0,0.0333,0.0333,0.0,0.3952,1.0,0.1312,b76ca3e2c5896f686c0a128d699563d498a46dfb19d6971c66a596ddd428f16a
francis2023_pedestrian_overtaking,pedestrian_overtaking,predictive_mppi,predictive_mppi,cd25d8be47ea6cfd,differential_drive,30,0.0333,0.0,0.0,0.0,0.0,0.0,0.9849,0.942,-0.2085,98f3b23173ad4fbf79f127714e0de32d78d16d8559e70d4a3b6624d50c78b481
francis2023_pedestrian_overtaking,pedestrian_overtaking,risk_dwa,risk_dwa,cd25d8be47ea6cfd,differential_drive,30,0.0,0.3,0.0,0.3,0.3,0.0,1.0,0.7383,-0.2247,bdb318b8f0548993c0a76a7d0d9a98cbd94667f02b59eb4ae8729331cbc7602c
francis2023_pedestrian_overtaking,pedestrian_overtaking,sacadrl,sacadrl,cd25d8be47ea6cfd,differential_drive,30,1.0,0.0,0.0,0.0,0.0,3.7,0.5474,1.0,0.0085,be17f6dbdd127e654e3ed22c22681c9abe9d63f81df9e20d1234f7308974a6df
francis2023_pedestrian_overtaking,pedestrian_overtaking,scenario_adaptive_hybrid_orca_v1,scenario_adaptive_hybrid_orca_v1,cd25d8be47ea6cfd,differential_drive,30,1.0,0.0,0.0,0.0,0.0,0.0,0.2846,1.0,0.1501,2ed8020887766f9bd4b5ae1c1d5f27db099ed57b83d5c581255e2c7c3794c755
francis2023_pedestrian_overtaking,pedestrian_overtaking,scenario_adaptive_hybrid_orca_v2_collision_guard,scenario_adaptive_hybrid_orca_v2_collision_guard,cd25d8be47ea6cfd,differential_drive,30,1.0,0.0,0.0,0.0,0.0,0.0,0.2846,1.0,0.1501,2b2018343ce653de865aca5bf8071c783cbfd30c34e49edd762322984fb38452
francis2023_pedestrian_overtaking,pedestrian_overtaking,social_force,social_force,cd25d8be47ea6cfd,differential_drive,30,0.0,0.4,0.4,0.0,0.4,6.1,1.0,0.7795,-0.9082,c9a5d3547e57c85c4861ae0070553001927432601c71b646bc5bcfb801a90af0
francis2023_pedestrian_overtaking,pedestrian_overtaking,socnav_sampling,socnav_sampling,cd25d8be47ea6cfd,differential_drive,30,1.0,0.0,0.0,0.0,0.0,0.0,0.2796,1.0,0.1505,e79dcf99fca23efb3ab430f663b1c8a336271b0e1dce71d988400b271a75bcbc
francis2023_perpendicular_traffic,perpendicular_traffic,goal,goal,cd25d8be47ea6cfd,differential_drive,30,0.5333,0.4667,0.4667,0.0,0.4667,11.5667,0.6653,1.0,-0.1825,ddc1ca29a429cb11e1f425139b6f815bc934207cc9f339cad2e4b11a7a8cc36e
francis2023_perpendicular_traffic,perpendicular_traffic,guarded_ppo,guarded_ppo,cd25d8be47ea6cfd,differential_drive,30,0.0,0.0,0.0,0.0,0.0,30.8333,1.0,1.0,-0.4837,288f93520a579b31da8d4773f67636b8061a3f611c13accdcd5ecb3eb885aae3
francis2023_perpendicular_traffic,perpendicular_traffic,hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_v3_fast_progress_static_escape,cd25d8be47ea6cfd,differential_drive,30,0.9,0.1,0.0,0.1,0.1,8.3667,0.3096,1.0,-0.0205,50453aa0c272c564cdee0229d239af1114fff9a1e0603a5855de26e6ed179c14
francis2023_perpendicular_traffic,perpendicular_traffic,hybrid_rule_v3_fast_progress_static_escape_continuous,hybrid_rule_v3_fast_progress_static_escape_continuous,cd25d8be47ea6cfd,differential_drive,30,0.7,0.1,0.0,0.1,0.1,5.9,0.4511,1.0,-0.1591,546d33ccccd088315444da3f07fc1aeadfb3f2df67b2991cf2f9c1cbfdbba07b
francis2023_perpendicular_traffic,perpendicular_traffic,orca,orca,cd25d8be47ea6cfd,differential_drive,30,0.6333,0.3333,0.3333,0.0,0.3333,13.0333,0.5484,0.9693,-0.3101,dc3140fccb9d18137b40cb5e2ea9bae145b0bc11fc1b552025a64de0e5f43c1d
francis2023_perpendicular_traffic,perpendicular_traffic,ppo,ppo,cd25d8be47ea6cfd,differential_drive,30,0.9333,0.0667,0.0667,0.0,0.0667,5.3333,0.2555,1.0,-0.0466,c22f86e2cb8a321dc49e48deffffafe57a04389155e853d76f09d06bc097e81c
francis2023_perpendicular_traffic,perpendicular_traffic,prediction_planner,prediction_planner,cd25d8be47ea6cfd,differential_drive,30,0.7333,0.2667,0.2667,0.0,0.2667,10.9,0.4603,1.0,-0.0891,363378503f14a5bf5da27781b3aa6f96a705df524aa39727239ae79755323f6c
francis2023_perpendicular_traffic,perpendicular_traffic,predictive_mppi,predictive_mppi,cd25d8be47ea6cfd,differential_drive,30,0.2,0.8,0.0333,0.7667,0.8,33.8,0.8592,0.9975,-0.396,71df5517bba0a9f2560fcf81e5ea4b8a8d810ab42d012a9a6237d38e473c2bea
francis2023_perpendicular_traffic,perpendicular_traffic,risk_dwa,risk_dwa,cd25d8be47ea6cfd,differential_drive,30,0.0,1.0,0.2,0.8,1.0,14.2333,1.0,1.0,-0.481,ebe609a9ad80fd932bc17a7edb66c98cb4918ce809be905d1607e3f365a9a73f
francis2023_perpendicular_traffic,perpendicular_traffic,sacadrl,sacadrl,cd25d8be47ea6cfd,differential_drive,30,0.4333,0.5667,0.5667,0.0,0.5667,9.0667,0.7314,1.0,-0.358,f110b4bfa506f41ee4f2ff723b5f326cc94dc3e3b50819b9f897c017a0ec0661
francis2023_perpendicular_traffic,perpendicular_traffic,scenario_adaptive_hybrid_orca_v1,scenario_adaptive_hybrid_orca_v1,cd25d8be47ea6cfd,differential_drive,30,0.9,0.1,0.0,0.1,0.1,8.3667,0.3097,1.0,-0.0206,12ec230cf55efa0c1a4065a2dcb74a5e394fd6fff685b81fb17717bf8f69f45a
francis2023_perpendicular_traffic,perpendicular_traffic,scenario_adaptive_hybrid_orca_v2_collision_guard,scenario_adaptive_hybrid_orca_v2_collision_guard,cd25d8be47ea6cfd,differential_drive,30,0.9,0.1,0.0,0.1,0.1,8.3667,0.3097,1.0,-0.0206,2a61c13faabe123a8ffca039e28ad1f1be8b69d2b22a0764c894a4b7dbcaaf48
francis2023_perpendicular_traffic,perpendicular_traffic,social_force,social_force,cd25d8be47ea6cfd,differential_drive,30,0.0,0.7667,0.0,0.7667,0.7667,0.0,1.0,0.8101,-0.9115,16fe1c253b4a05aef9f57683a2ddad6c2f0ce1fdd9958659dfd7349f11010626
francis2023_perpendicular_traffic,perpendicular_traffic,socnav_sampling,socnav_sampling,cd25d8be47ea6cfd,differential_drive,30,0.2,0.8,0.1667,0.6333,0.8,1.6667,0.8395,1.0,-0.2087,59b6b4983e601f6b65f3974876dab4f73fa4637236423b2869dc35730ea0b9ba
francis2023_robot_crowding,robot_crowding,goal,goal,cd25d8be47ea6cfd,differential_drive,30,0.0,1.0,1.0,0.0,1.0,12.2,1.0,1.0,-0.4897,34a29fa7a98c8dcae419faec9e912ee5ac94e73a4e5aa86bb900ae96ac321cc3
francis2023_robot_crowding,robot_crowding,guarded_ppo,guarded_ppo,cd25d8be47ea6cfd,differential_drive,30,0.0,0.1,0.1,0.0,0.1,90.4667,1.0,1.0,-0.6217,6361ba2c3d86357a2e89539329a9df8424777d9f48252826aec838c840ea806b
francis2023_robot_crowding,robot_crowding,hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_v3_fast_progress_static_escape,cd25d8be47ea6cfd,differential_drive,30,0.8333,0.1667,0.1667,0.0,0.1667,97.8333,0.4052,0.9972,-0.5711,5a37c5ce82111e5b3ea7807068b78a05fdee95f12c98ec3a06225041c1f26c66
francis2023_robot_crowding,robot_crowding,hybrid_rule_v3_fast_progress_static_escape_continuous,hybrid_rule_v3_fast_progress_static_escape_continuous,cd25d8be47ea6cfd,differential_drive,30,0.8333,0.1667,0.1667,0.0,0.1667,112.6333,0.4626,0.9937,-0.7548,3cfbdf2e53853769c98e38cac1b402000be86fa1830da81063914f1d95c5f414
francis2023_robot_crowding,robot_crowding,orca,orca,cd25d8be47ea6cfd,differential_drive,30,0.5,0.5,0.5,0.0,0.5,14.6333,0.6176,0.9034,-0.5583,9bd806b1bba1886fb12ad2b402e7de803180d5d3b2ab20efa80431ca249adaf6
francis2023_robot_crowding,robot_crowding,ppo,ppo,cd25d8be47ea6cfd,differential_drive,30,0.7333,0.2667,0.2667,0.0,0.2667,11.7333,0.406,0.6693,-0.4889,4f3308a1bd93fc830b6d413485349bcc1aa372a296f76bf9316017a38ef94af7
francis2023_robot_crowding,robot_crowding,prediction_planner,prediction_planner,cd25d8be47ea6cfd,differential_drive,30,0.2,0.8,0.8,0.0,0.8,30.3667,0.8477,1.0,-0.4579,3dff95efef50d045497f286807bf95328d3a41bf994f7f09d4fb4a550a7f908e
francis2023_robot_crowding,robot_crowding,predictive_mppi,predictive_mppi,cd25d8be47ea6cfd,differential_drive,30,0.0,0.9667,0.9333,0.0333,0.9667,62.5667,1.0,0.9514,-0.6569,10d924f769f631768070e84272621d35d2160d3923622a112202c76e02735b84
francis2023_robot_crowding,robot_crowding,risk_dwa,risk_dwa,cd25d8be47ea6cfd,differential_drive,30,0.0,1.0,0.9333,0.0667,1.0,73.3333,1.0,0.9361,-0.7705,107ecc7f27bdefd4a006d8f7227ca5288d5de0e9d7a8ea6dd515fea322e1f2a6
francis2023_robot_crowding,robot_crowding,sacadrl,sacadrl,cd25d8be47ea6cfd,differential_drive,30,0.1667,0.8333,0.8333,0.0,0.8333,19.0,0.8694,1.0,-0.6308,5a5c8b656a11d963c4d872a55b0f498be2475e7df3d70aef4474cff28b100688
francis2023_robot_crowding,robot_crowding,scenario_adaptive_hybrid_orca_v1,scenario_adaptive_hybrid_orca_v1,cd25d8be47ea6cfd,differential_drive,30,0.8333,0.1667,0.1667,0.0,0.1667,97.8333,0.4052,0.9972,-0.5711,2afccbb0e7f55b711c21a520d6819cf057425343ad414236e2c7d0688a7d55c8
francis2023_robot_crowding,robot_crowding,scenario_adaptive_hybrid_orca_v2_collision_guard,scenario_adaptive_hybrid_orca_v2_collision_guard,cd25d8be47ea6cfd,differential_drive,30,0.8333,0.1667,0.1667,0.0,0.1667,97.8333,0.4052,0.9972,-0.5711,02efa2a1db9e82bf8e75c0b09141d65090d6bd2cd39a311ac0e53679d2b7fe0e
francis2023_robot_crowding,robot_crowding,social_force,social_force,cd25d8be47ea6cfd,differential_drive,30,0.0,1.0,1.0,0.0,1.0,13.6333,1.0,0.9973,-0.5015,5211f3dbf2159669b4bf234f0b32b9b9bb27180830719ae5219b06c63f3a868b
francis2023_robot_crowding,robot_crowding,socnav_sampling,socnav_sampling,cd25d8be47ea6cfd,differential_drive,30,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.8555,-0.994,f52ed187805dc96c0ab13358f8e449265898e73930bca574499be69b02ea0454
francis2023_robot_overtaking,robot_overtaking,goal,goal,cd25d8be47ea6cfd,differential_drive,30,0.0,1.0,1.0,0.0,1.0,9.3,1.0,1.0,-0.3645,09b40e1e8d035bf01674c22b3556877c0719b63cabc774fefd099fd3fe050339
francis2023_robot_overtaking,robot_overtaking,guarded_ppo,guarded_ppo,cd25d8be47ea6cfd,differential_drive,30,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,-0.2805,2196eff737970f91d7f84645d0c0d277900f690b84568d8e60a09b7a28516bcd
francis2023_robot_overtaking,robot_overtaking,hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_v3_fast_progress_static_escape,cd25d8be47ea6cfd,differential_drive,30,1.0,0.0,0.0,0.0,0.0,6.7667,0.2959,1.0,0.0617,1f4c6113c47cac0cbfb27c673a9b2ef03950873b9101f602e43b11ee1fcd603a
francis2023_robot_overtaking,robot_overtaking,hybrid_rule_v3_fast_progress_static_escape_continuous,hybrid_rule_v3_fast_progress_static_escape_continuous,cd25d8be47ea6cfd,differential_drive,30,1.0,0.0,0.0,0.0,0.0,1.4333,0.2954,1.0,0.136,fc77b5593b014ab7c16d4e268240c04869c610d4c97dcc382b2e4ba8b8b4edfb
francis2023_robot_overtaking,robot_overtaking,orca,orca,cd25d8be47ea6cfd,differential_drive,30,1.0,0.0,0.0,0.0,0.0,2.3333,0.2932,1.0,0.0882,ce676db80e414094c8ddea68f5143304ffd81aa95c20ce60b8d228cf40d1b7ad
francis2023_robot_overtaking,robot_overtaking,ppo,ppo,cd25d8be47ea6cfd,differential_drive,30,1.0,0.0,0.0,0.0,0.0,2.6333,0.2873,0.9998,-0.0002,68d8df0fb39df3d406f702f5ad80d38d783285ff06c5ff0f6798ff88deb64b74
francis2023_robot_overtaking,robot_overtaking,prediction_planner,prediction_planner,cd25d8be47ea6cfd,differential_drive,30,0.4,0.6,0.5,0.1,0.6,33.1667,0.7589,1.0,-0.4105,f44308bdf4ab1612b0d12f7f5a6cea1c2df59608ce797d9f13597005394aff9a
francis2023_robot_overtaking,robot_overtaking,predictive_mppi,predictive_mppi,cd25d8be47ea6cfd,differential_drive,30,0.4333,0.3333,0.3,0.0333,0.3333,25.7667,0.7529,0.9522,-0.3173,5a6b40169ccd8cfa154e5e45ab9ce9cfaf8eca67ba1ea7b16db533a19852e704
francis2023_robot_overtaking,robot_overtaking,risk_dwa,risk_dwa,cd25d8be47ea6cfd,differential_drive,30,0.0333,0.4333,0.4333,0.0,0.4333,12.2333,0.9821,0.8639,-0.3854,22a4403e59f8a375e7a7729e1b002b6c6036a656c4de0d89ff90444705e82df1
francis2023_robot_overtaking,robot_overtaking,sacadrl,sacadrl,cd25d8be47ea6cfd,differential_drive,30,0.9667,0.0333,0.0,0.0333,0.0333,0.0,0.5713,0.9976,-0.0152,bf0c4ce8c3ccae8598cf2391bd2ccda19f2682b58b41e9c839a9090e53737a9d
francis2023_robot_overtaking,robot_overtaking,scenario_adaptive_hybrid_orca_v1,scenario_adaptive_hybrid_orca_v1,cd25d8be47ea6cfd,differential_drive,30,1.0,0.0,0.0,0.0,0.0,6.7667,0.2959,1.0,0.0617,49c5106a18e70f13d8493006e574f69c6aabe77a7a9ebfadcf70e608490a7f91
francis2023_robot_overtaking,robot_overtaking,scenario_adaptive_hybrid_orca_v2_collision_guard,scenario_adaptive_hybrid_orca_v2_collision_guard,cd25d8be47ea6cfd,differential_drive,30,1.0,0.0,0.0,0.0,0.0,6.7667,0.2959,1.0,0.0617,b8c75ae5fe25e2e49c800b9c1ee76a39d773f2513ab63c73b047437e7f6f1857
francis2023_robot_overtaking,robot_overtaking,social_force,social_force,cd25d8be47ea6cfd,differential_drive,30,0.0,0.1667,0.1667,0.0,0.1667,1.5,1.0,0.6956,-0.7833,1eb35eb18462cbbe402a4aa1a3e600b80cf2ec50dd6896746983300b8baf2c35
francis2023_robot_overtaking,robot_overtaking,socnav_sampling,socnav_sampling,cd25d8be47ea6cfd,differential_drive,30,0.1667,0.8333,0.8333,0.0,0.8333,6.0333,0.8804,1.0,-0.2481,ff751a9d41351e55a1348a26a4f48f59ad653c332056ec73364d5cf17ea09a30
